sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
66,2026-08-27T11:39:37Z,0.13776520912532025,2384.140625,45.02524953121844,2.3916666666666666,1.2614131054131055,0.0,
67,2026-08-27T11:40:37Z,0.12898966669669815,2387.21484375,41.25328952205113,2.3666666666666667,1.3476625386996905,0.0,
68,2026-08-27T11:41:37Z,0.15331142149049815,2403.6015625,50.45786257401514,2.4,1.9921424242424244,0.0,
69,2026-08-27T11:42:37Z,0.15894375854684611,2310.3671875,54.72695802399442,2.45,1.1591863517060368,0.0,
70,2026-08-27T11:43:37Z,0.16124678431164732,2299.3359375,38.37438187733511,2.3666666666666667,1.7579292604501608,0.0,
71,2026-08-27T11:44:37Z,0.1318133138041189,2303.15625,48.068313325261165,2.5833333333333335,1.3281140939597316,0.0,
72,2026-08-27T11:45:37Z,0.15568101138967252,2297.86328125,53.5114592720921,2.433333333333333,1.4734698795180723,0.0,
73,2026-08-27T11:46:37Z,0.12520917337018128,2302.1953125,47.20624610558894,2.35,1.5636603773584905,0.0,
74,2026-08-27T11:47:37Z,0.13337980148803324,2305.8046875,43.27661328977951,2.4583333333333335,1.3855329949238582,0.0,
75,2026-08-27T11:48:37Z,0.14929421525595404,2305.6484375,49.04491713715545,2.625,1.2363760000000001,0.0,
76,2026-08-27T11:49:37Z,0.14072591560892453,2303.0625,56.325131030888066,2.5833333333333335,1.3202576687116565,0.0,
77,2026-08-27T11:50:37Z,0.13107167644536524,2319.0,49.77650405395877,2.7083333333333335,1.3019257142857141,0.0,
78,2026-08-27T11:51:37Z,0.14206498578065596,2323.8828125,46.70298324861165,2.6083333333333334,1.2981933842239184,0.0,
79,2026-08-27T11:52:37Z,0.15217561292627516,2322.59375,54.62940921464619,2.7916666666666665,1.2218692307692307,0.0,
80,2026-08-27T11:53:37Z,0.14391517476790647,2322.4921875,47.63946570590431,2.675,1.2588255813953486,0.0,
81,2026-08-27T11:54:37Z,0.13509308574591455,2282.51953125,48.47506295933464,2.775,1.4235778443113771,0.0,
82,2026-08-27T11:55:37Z,0.18879870660151757,2285.4921875,55.92384742924352,2.7333333333333334,1.3990398773006134,0.0,
83,2026-08-27T11:56:37Z,0.14696388514047892,2278.79296875,51.71625541163801,2.7916666666666665,5.870246987951807,0.0,
84,2026-08-27T11:57:37Z,0.13347097032173424,2281.84765625,47.38395312776283,2.783333333333333,1.5849686609686608,0.0,
85,2026-08-27T11:58:37Z,0.13716511665461367,2265.73828125,44.46992083108613,2.825,1.386472463768116,0.0,
86,2026-08-27T11:59:37Z,0.13907678721748953,2267.95703125,44.43584417859662,2.7333333333333334,1.6253058510638299,0.0,
87,2026-08-27T12:00:37Z,0.13733772075139833,2265.9453125,46.06759142665009,2.7666666666666666,1.9048649517684888,0.0,
88,2026-08-27T12:01:37Z,0.18147874657442167,2224.0078125,31.885172998076577,2.6666666666666665,3.6839969604863216,0.0,
89,2026-08-27T12:02:37Z,0.13051540530625724,2006.40234375,33.54597632661564,2.8,0.38675,0.5333333333333333,
90,2026-08-27T12:03:37Z,0.16162620102632602,2244.703125,50.647845125168715,2.6333333333333333,3.063642673521851,0.0,
91,2026-08-27T12:04:37Z,0.16903646603278996,2215.3046875,18.991440599926538,2.925,10.628520958083833,0.0,
92,2026-08-27T12:05:38Z,0.1523013381642469,2196.421875,47.564029017210515,2.8333333333333335,15.40833740831296,0.0,
93,2026-08-27T12:06:38Z,0.13416044700122554,2216.28125,48.794737853665765,3.025,1.377957627118644,0.0,
94,2026-08-27T12:07:38Z,0.1368366983112984,2186.83984375,48.29001642583961,2.933333333333333,1.2908309455587392,0.0,
95,2026-08-27T12:08:38Z,0.13206732442095306,2207.15625,50.725110038796664,3.15,1.3063355704697988,0.0,
96,2026-08-27T12:09:38Z,0.13763333705391512,2214.2734375,48.658324300859995,3.2416666666666667,2.075933510638298,0.0,
97,2026-08-27T12:10:38Z,0.1440476513861689,2055.05078125,46.079875788155434,2.816666666666667,1.0053989071038252,0.01092896174863388,
98,2026-08-27T12:11:38Z,0.1404959121199542,2212.84375,44.12230154721267,2.8583333333333334,1.7329475218658894,0.0,
99,2026-08-27T12:12:38Z,0.13521026538298578,2166.6328125,48.243771348686714,3.091666666666667,1.3388805970149253,0.0,
100,2026-08-27T12:13:38Z,0.15360592374451645,2144.04296875,57.086909174986474,3.033333333333333,1.3498050847457626,0.0,
101,2026-08-27T12:14:38Z,0.13049843830292104,2112.68359375,54.07938671887769,2.75,4.427282776349614,0.0,
102,2026-08-27T12:15:38Z,0.17117975354867362,2147.58984375,52.33828428411703,2.6416666666666666,1.2604022988505748,0.0,
103,2026-08-27T12:16:38Z,0.12682955094136963,2112.19140625,49.961321957203566,2.841666666666667,1.0177243107769423,0.0,
104,2026-08-27T12:17:38Z,0.15176798388467305,2143.96484375,49.75460087209988,2.825,1.2520130890052357,0.0,
105,2026-08-27T12:18:38Z,0.17571455570807054,2151.9296875,53.98483873222407,2.783333333333333,1.747512048192771,0.0,
106,2026-08-27T12:19:38Z,0.16601188934630626,2156.953125,46.47795529664845,2.825,1.4583416458852867,0.0,
107,2026-08-27T12:20:38Z,0.1483604229493883,2126.39453125,43.36197759179961,2.716666666666667,1.2771121495327105,0.0,
108,2026-08-27T12:21:38Z,0.1514957385968604,2145.20703125,47.939625914340496,2.8916666666666666,1.1143988095238095,0.0,
109,2026-08-27T12:22:38Z,0.14542284940202613,2135.265625,49.39505463692248,2.975,1.5970622837370243,0.0,
110,2026-08-27T12:23:38Z,0.13802462980713237,2132.921875,51.017989990709424,2.6666666666666665,1.2179700000000002,0.0,
111,2026-08-27T12:24:38Z,0.1475995438149284,2139.0078125,49.45028616242604,2.7083333333333335,1.0628123167155425,0.0,
112,2026-08-27T12:25:38Z,0.14825791058440005,2144.59375,40.513652489615424,2.9583333333333335,2.2326191646191647,0.0,
113,2026-08-27T12:26:38Z,0.1591572837830667,2139.3046875,41.843250607101794,3.125,1.1846656050955415,0.0,
114,2026-08-27T12:27:38Z,0.1532661868271985,2142.66796875,43.81151693205864,2.7,1.7380648648648647,0.0,
115,2026-08-27T12:28:38Z,0.15022431566154232,2147.69921875,54.621357433603436,3.1333333333333333,1.29631914893617,0.0,
116,2026-08-27T12:29:38Z,0.16188931242015392,2149.35546875,57.20672072487883,2.8583333333333334,1.3073832335329343,0.0,
117,2026-08-27T12:30:38Z,0.20359973749572777,2137.99609375,47.441796563073254,2.683333333333333,4.371703081232494,0.0,
118,2026-08-27T12:31:38Z,0.1886284309943671,2147.77734375,51.401478966888675,2.8666666666666667,1.0938899676375404,0.0,
119,2026-08-27T12:32:38Z,,,,2.808333333333333,0.0,0.0,"cpu_util,mem_util,network_rx"
120,2026-08-27T12:34:07Z,0.18713856725767852,1071.03515625,0.3618440895954894,2.65,0.0,0.0,
121,2026-08-27T12:35:07Z,0.26857125323996855,2168.23828125,41.05378848467472,2.941666666666667,2.036334196891192,0.0,
122,2026-08-27T12:36:07Z,0.1954014728359317,2180.40234375,44.70074642177258,2.841666666666667,1.961945945945946,0.0,
123,2026-08-27T12:37:07Z,0.20100840585570146,2228.0234375,46.202588754348895,2.6666666666666665,2.118681818181818,0.0,
124,2026-08-27T12:38:07Z,0.1587156983304139,2265.10546875,48.59713639231759,2.816666666666667,2.382289340101523,0.012690355329949238,
125,2026-08-27T12:39:07Z,0.16955216248221064,2296.4765625,50.99495508168231,2.683333333333333,1.7933738601823708,0.0,
126,2026-08-27T12:40:07Z,0.16705766444665632,2310.19140625,52.93424270672737,2.908333333333333,1.5525960912052117,0.0,
127,2026-08-27T12:41:07Z,0.1588969706073418,2320.62109375,38.36880448297899,2.725,2.3938129032258066,0.0,
128,2026-08-27T12:42:07Z,0.16518630008204804,2314.890625,42.15484615163627,3.066666666666667,1.5930764331210192,0.0,
129,2026-08-27T12:43:07Z,0.16890742737138045,2320.56640625,46.361250490660595,3.2666666666666666,1.6527089783281734,0.0,
130,2026-08-27T12:44:07Z,0.1624200927426119,2335.82421875,53.31884683755444,2.908333333333333,1.5307669616519175,0.0,
131,2026-08-27T12:45:07Z,0.15615358082200792,2354.98046875,42.341536968706286,2.85,1.3761770186335405,0.0,
132,2026-08-27T12:46:07Z,0.13768054464830645,2375.96484375,42.92236917025084,2.8583333333333334,1.136279365079365,0.0,
133,2026-08-27T12:47:07Z,0.1794080517972086,2372.390625,40.1638697886269,2.8666666666666667,11.323063492063492,0.0,
134,2026-08-27T12:48:07Z,0.1385853358929779,2388.953125,41.07197631478603,2.783333333333333,1.1775493421052632,0.0,
135,2026-08-27T12:49:07Z,0.12134370607136225,2395.171875,39.13688513473365,2.8,1.7185279069767445,0.0,
136,2026-08-27T12:50:07Z,0.13070942908967845,2406.33984375,51.919921774459645,2.875,1.1205233644859813,0.0,
137,2026-08-27T12:51:07Z,0.1385008935065166,2385.85546875,49.295296357844215,2.9166666666666665,1.5984011627906973,0.0,
138,2026-08-27T12:52:07Z,0.12964551911782468,2393.734375,48.43796215949903,3.15,1.5092429022082017,0.0,
139,2026-08-27T12:53:07Z,0.13771643888200302,2400.18359375,45.68247279861001,3.0833333333333335,1.49824649859944,0.0,
140,2026-08-27T12:54:07Z,0.12869542023973052,2410.69140625,44.42799584981054,3.15,1.0285160349854228,0.0,
141,2026-08-27T12:55:07Z,0.12828885460213577,2415.48046875,49.7679075522757,2.95,1.5029201101928373,0.0,
142,2026-08-27T12:56:07Z,0.14144632382382982,2423.97265625,55.052849575561375,2.975,1.39291553133515,0.0,
143,2026-08-27T12:57:07Z,0.13787592804358176,2421.9609375,42.3140069278444,3.1333333333333333,1.647971204188482,0.0,
144,2026-08-27T12:58:07Z,0.13498924775677995,2425.75390625,43.43162615207013,3.0416666666666665,1.8235524691358025,0.0,
145,2026-08-27T12:59:07Z,0.12577442405592434,2435.44921875,45.77937852056424,2.941666666666667,1.328121546961326,0.0,
146,2026-08-27T13:00:07Z,0.13933865165437648,2440.921875,36.303307380323616,3.05,1.469146417445483,0.0,
147,2026-08-27T13:01:07Z,0.1473720830502094,2451.24609375,51.585158301589054,3.0083333333333333,1.3498405405405405,0.0,
148,2026-08-27T13:02:07Z,0.11845381900964291,2460.73046875,51.98310698848611,3.033333333333333,1.3423808049535604,0.0,
149,2026-08-27T13:03:07Z,0.12721079856285644,2463.0078125,42.21785492513764,2.966666666666667,1.3709383116883118,0.0,
150,2026-08-27T13:04:07Z,0.12362319629334638,2465.18359375,45.835884176464035,2.8666666666666667,1.4095602409638555,0.0,
151,2026-08-27T13:05:07Z,0.1218314806627194,2464.50390625,37.91775237158857,3.1416666666666666,9.006907692307692,0.0,
152,2026-08-27T13:06:07Z,0.13239115892127606,2462.08203125,39.73544773479724,3.058333333333333,1.3524828496042214,0.0,
153,2026-08-27T13:07:07Z,0.1354968837234683,2444.94921875,48.218976952191895,2.6666666666666665,1.5174,0.0,
154,2026-08-27T13:08:07Z,0.1564115766915912,2441.40625,53.87884769563704,2.85,1.3117553763440861,0.0,
155,2026-08-27T13:09:07Z,0.15094787850593647,2425.37109375,43.221547685178045,2.7583333333333333,4.357061488673139,0.0,
156,2026-08-27T13:10:07Z,0.12933429089079845,2422.2109375,46.12372748603169,2.6,1.47027304964539,0.0,
157,2026-08-27T13:11:07Z,0.1340808469201896,2419.44921875,46.91072326317587,2.7416666666666667,3.6048860759493664,0.0,
158,2026-08-27T13:12:07Z,0.18186697018193634,2390.68359375,35.95612184391088,2.85,3.2591084337349403,0.0,
159,2026-08-27T13:13:07Z,0.14212031620491405,2419.3984375,50.08474227948879,2.8583333333333334,14.842318051575932,0.0,
160,2026-08-27T13:14:07Z,0.14831803388767875,2395.5703125,49.05280309336249,2.6166666666666667,1.209342028985507,0.0,
161,2026-08-27T13:15:07Z,0.15689149507339972,2325.20703125,53.58850333355907,2.875,1.1815039577836413,0.0,
162,2026-08-27T13:16:07Z,0.13550354073623744,2330.05078125,45.648365324986514,2.8916666666666666,1.2300540540540543,0.0,
163,2026-08-27T13:17:07Z,0.15297005071932704,2286.21875,40.60525065588596,2.691666666666667,1.182007481296758,0.0,
164,2026-08-27T13:18:07Z,0.1477614940043953,2288.92578125,49.24903454151001,2.7666666666666666,1.5446768802228412,0.0,
165,2026-08-27T13:19:07Z,0.13718455525032017,2294.37890625,47.398217301115984,2.683333333333333,1.9630026809651473,0.0,
166,2026-08-27T13:20:07Z,0.1268544594346273,2291.046875,48.28554219172074,2.65,1.6934135802469137,0.0,
167,2026-08-27T13:21:07Z,0.13848595975740846,2300.0546875,43.73317624978308,2.658333333333333,1.2251420765027323,0.0,
168,2026-08-27T13:22:07Z,0.14280761242749582,2288.4375,46.21502651111321,2.933333333333333,1.1058224043715847,0.0,
169,2026-08-27T13:23:07Z,0.23214607753484817,2289.99609375,39.602164514556094,2.7583333333333333,4.079345070422535,0.0,
170,2026-08-27T13:24:07Z,0.43686711270032796,2301.40234375,49.1854789593665,3.0083333333333333,14.129353697749197,0.0,
171,2026-08-27T13:25:08Z,0.5461239611066272,2299.7109375,43.14148190721647,2.65,6.785136690647482,0.0,
172,2026-08-27T13:26:07Z,0.2895706768607337,2293.0390625,48.38974101250454,2.6,1.8955320855614977,0.0,
173,2026-08-27T13:27:07Z,0.3907351292934015,2294.9296875,49.80373523023389,2.75,4.044857534246575,0.0,
174,2026-08-27T13:28:07Z,0.502180402121375,2303.74609375,48.30076591345408,2.7416666666666667,56.45839420289855,0.002898550724637681,
175,2026-08-27T13:29:07Z,0.42426499611250096,2314.12890625,54.86385860633524,2.8,1.0827053824362607,0.0,
176,2026-08-27T13:30:07Z,0.13423738795956708,2322.95703125,45.2621023424266,2.716666666666667,1.3175490196078432,0.0,
177,2026-08-27T13:31:07Z,0.15820827997570103,2330.1015625,60.58935418740547,2.7666666666666666,1.163940828402367,0.0,
178,2026-08-27T13:32:07Z,0.1405498096060753,2329.29296875,51.95907529960697,3.1083333333333334,1.3653048128342244,0.0,
179,2026-08-27T13:33:07Z,0.12631248546840448,2331.65625,41.90857826437147,3.1083333333333334,1.343231805929919,0.0,
180,2026-08-27T13:34:07Z,0.13500746184208692,2332.7421875,51.08296171439947,2.725,1.4596334310850438,0.0,
181,2026-08-27T13:35:07Z,0.13896218973774044,2334.09375,45.75694596781161,2.716666666666667,1.225237037037037,0.0,
182,2026-08-27T13:36:07Z,0.12128748966914946,2344.66796875,44.79991512709826,2.658333333333333,1.30631299734748,0.0,
183,2026-08-27T13:37:07Z,0.13207777700721546,2336.19921875,49.22187622603012,2.8333333333333335,1.4768994845360826,0.0,
184,2026-08-27T13:38:07Z,0.14615462992809408,2345.2265625,48.65897632350414,2.775,1.3656604938271604,0.0,
185,2026-08-27T13:39:07Z,0.13212130106501555,2346.0703125,47.82880156000156,2.933333333333333,1.2793712737127372,0.0,
186,2026-08-27T13:40:07Z,0.13665042356894913,2348.4453125,54.44576355851241,2.8916666666666666,1.7277385159010603,0.0,
187,2026-08-27T13:41:07Z,0.11737482083301423,2322.1953125,46.09367120057619,2.783333333333333,1.9104715025906736,0.0,
188,2026-08-27T13:42:07Z,0.12305901810781318,2315.5,48.42240587045495,2.6666666666666665,1.455831550802139,0.0,
189,2026-08-27T13:43:07Z,0.12965940220017633,2314.375,49.20032176818455,2.8833333333333333,1.3529339339339341,0.0,
190,2026-08-27T13:44:07Z,0.12197672513839786,2308.91796875,45.81922627335879,2.725,1.3280148514851486,0.0,
191,2026-08-27T13:45:07Z,0.13198914042605028,2259.44921875,54.74656839059439,2.6333333333333333,1.3849585987261146,0.0,
192,2026-08-27T13:46:07Z,0.12994259021026702,2260.6171875,49.2555957696933,2.7916666666666665,1.2815524861878453,0.0,
193,2026-08-27T13:47:07Z,0.13826992329716567,2230.28125,50.27163572399846,2.7083333333333335,1.2926306818181816,0.0,
194,2026-08-27T13:48:07Z,0.1260272326322384,2232.703125,45.94112111244225,2.6166666666666667,1.4677420382165605,0.0,
195,2026-08-27T13:49:07Z,0.12510358973961253,2234.6484375,46.71223934179714,2.7666666666666666,1.300304556354916,0.0,
196,2026-08-27T13:50:08Z,0.15350593680120492,2150.421875,55.35536319839966,2.8583333333333334,1.3387875647668392,0.0,
197,2026-08-27T13:51:08Z,0.1543339257563227,2257.84375,51.1965896800681,2.65,3.850483582089552,0.014925373134328358,
198,2026-08-27T13:52:08Z,0.10717364750924169,2141.77734375,43.751687754013595,2.725,2.6505207100591717,0.0,
199,2026-08-27T13:53:08Z,0.13175839886839102,2155.3984375,38.80647406579485,2.7,2.438394366197183,0.0,
200,2026-08-27T13:54:08Z,0.2260863835208422,2141.49609375,44.163523040339854,2.5416666666666665,7.07853821656051,0.0,
