sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
1,2026-08-27T02:23:57Z,0.18678737082039973,2212.91015625,54.06383148501162,2.875,1.00780625,0.0,
2,2026-08-27T02:24:29Z,0.38938516588275285,2132.44140625,39.62396853192462,2.908333333333333,0.8199623188405797,0.0,
3,2026-08-27T02:25:01Z,0.45414732502695154,2102.609375,49.16156134199937,2.6083333333333334,2.409214833759591,0.0,
4,2026-08-27T02:25:33Z,0.43310930553655064,2128.69140625,46.82353121919117,2.716666666666667,0.9316086956521741,0.0,
