sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
37,2026-09-06T03:14:13Z,0.140677722923443,2262.66796875,45.82022548727951,2.466666666666667,1.2677953890489915,0.0,
38,2026-09-06T03:15:13Z,0.14805567231685768,2269.4296875,54.71213932793668,2.8333333333333335,1.1061424581005588,0.0,
39,2026-09-06T03:16:13Z,0.1342730202612838,2272.546875,41.13919240706666,2.8916666666666666,1.6651210653753026,0.0,
40,2026-09-06T03:17:14Z,0.13975252555546924,2272.15625,43.18088123913987,2.3916666666666666,1.6401099195710456,0.0,
41,2026-09-06T03:18:13Z,0.14293892266627325,2276.8125,51.24994798247572,2.6166666666666667,1.4439536784741145,0.0,
42,2026-09-06T03:19:13Z,0.19141991196998578,2288.41796875,39.134999423777984,2.475,3.888514745308311,0.0,
43,2026-09-06T03:20:13Z,0.16710949722481164,2260.078125,50.114942633781546,2.533333333333333,2.1937410468319563,0.0,
44,2026-09-06T03:21:13Z,0.1538207226439164,2258.2734375,50.59233441058075,2.841666666666667,1.2127636887608069,0.0,
45,2026-09-06T03:22:13Z,0.15023283969446405,2279.546875,46.592622210035266,2.9,1.4206728971962617,0.0,
46,2026-09-06T03:23:13Z,0.15174358772150962,2280.34765625,53.13080871997295,2.683333333333333,1.3553791348600508,0.0,
47,2026-09-06T03:24:13Z,0.14033268739508264,2282.3046875,48.91981765483755,2.7,1.3857653333333335,0.0,
48,2026-09-06T03:25:13Z,0.1436755504696941,2267.0078125,50.00918901505089,2.85,1.1591588541666666,0.0,
49,2026-09-06T03:26:13Z,0.14351781938571626,2253.04296875,52.87470778837258,2.9583333333333335,1.2111498771498772,0.0,
50,2026-09-06T03:27:13Z,0.1457162979532308,2250.9609375,55.51913849479254,2.908333333333333,1.2755762195121951,0.0,
51,2026-09-06T03:28:13Z,0.14559671013965014,2251.54296875,52.632224761315136,2.95,1.8666480836236936,0.0,
52,2026-09-06T03:29:13Z,0.15595405750386387,2253.32421875,56.228339949691815,2.7083333333333335,1.327348404255319,0.0,
53,2026-09-06T03:30:13Z,0.13340104743427988,2256.2890625,42.66402428955315,3.05,1.7771046511627908,0.0,
54,2026-09-06T03:31:13Z,0.14804545559991378,2261.05859375,49.337136724577775,3.125,1.2767567567567566,0.0,
55,2026-09-06T03:33:47Z,,2262.98046875,,2.908333333333333,0.0,0.0,"cpu_util,network_rx"
56,2026-09-06T03:34:47Z,0.1368175013714586,2265.3671875,44.96060144756343,2.725,1.3149896373056997,0.0,
57,2026-09-06T03:35:47Z,0.13706071573485257,2270.1953125,50.57671445418642,2.9,1.2137686375321337,0.0,
58,2026-09-06T03:36:47Z,0.13281942686814913,2269.48046875,44.114748190190284,2.8833333333333333,1.1996675191815858,0.0,
59,2026-09-06T03:37:47Z,0.15648351447822328,2275.94140625,54.384632981841676,2.841666666666667,2.0110506329113926,0.0,
60,2026-09-06T03:38:47Z,0.13867573564889868,2277.89453125,52.32212962067897,2.8333333333333335,1.137764705882353,0.0,
61,2026-09-06T03:39:47Z,0.1473422990949954,2274.3671875,49.78126501221732,2.9166666666666665,1.2680441558441558,0.0,
62,2026-09-06T03:40:47Z,0.1357094804337462,2271.8828125,44.45355507951977,2.525,1.42316301703163,0.0,
63,2026-09-06T03:41:47Z,0.13297581423499955,2275.22265625,49.02723814137138,2.6416666666666666,1.314395225464191,0.0,
64,2026-09-06T03:42:47Z,0.1418123954271329,2280.53515625,50.38368616865728,2.5833333333333335,1.5368817480719794,0.0,
