sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
1,2026-08-27T10:29:19Z,0.15127782227553313,2146.95703125,52.69358215345147,2.6333333333333333,1.2824705882352943,0.0,
2,2026-08-27T10:29:49Z,0.2776406194086263,2173.62109375,54.60451839753759,2.7,0.9766245954692558,0.0,
3,2026-08-27T10:30:19Z,0.508385050955739,2113.37109375,40.72402328765088,2.25,1.4472761394101878,0.0,
4,2026-08-27T10:30:49Z,0.47926924477614374,2130.5078125,36.42211702667764,2.4166666666666665,0.7731592920353982,0.0,
