sample,timestamp,cpu_util,mem_util,network_rx,log_error_rate,trace_latency_ms,trace_error_pct,missing_features
33,2026-08-27T03:34:05Z,0.15450088722545627,2258.30859375,52.038824870125666,2.441666666666667,1.2332765957446807,0.0,
34,2026-08-27T03:35:06Z,0.15281313578438196,2262.9453125,48.91737323650407,2.575,1.74429490616622,0.0,
35,2026-08-27T03:36:08Z,0.13755689055748704,2257.17578125,40.199425693335044,2.341666666666667,1.883168284789644,0.0,
36,2026-08-27T03:37:09Z,0.1280982884415654,2254.40234375,43.77402817793185,2.441666666666667,1.0936090425531915,0.0,
37,2026-08-27T03:38:10Z,0.13614230542574193,2257.60546875,44.26889906328464,2.25,1.2634249291784703,0.0,
38,2026-08-27T03:39:11Z,0.14613943598295934,2257.62109375,47.81528256147116,2.475,5.445736389684813,0.0,
39,2026-08-27T03:40:12Z,0.1465325990448874,2263.76171875,53.92113502636801,2.45,2.120216438356165,0.0,
40,2026-08-27T03:41:13Z,0.13461160878039571,2272.265625,49.323761903760015,2.4583333333333335,1.4105076923076925,0.0,
41,2026-08-27T03:42:15Z,0.15013170528458003,2268.26171875,49.929286756943206,2.308333333333333,1.3250437317784256,0.0,
42,2026-08-27T03:43:16Z,0.1490845134149245,2269.89453125,53.55094722991826,2.525,1.2767486910994763,0.0,
43,2026-08-27T03:44:17Z,0.13757561582101874,2271.09375,48.71568259565812,2.35,7.111244736842105,0.0,
44,2026-08-27T03:45:18Z,0.14400618313431732,2270.859375,46.5781947210116,2.566666666666667,1.661154518950437,0.0,
45,2026-08-27T03:46:20Z,0.14860813011892673,2181.3359375,50.66776549915346,2.4,1.3355938461538461,0.0,
46,2026-08-27T03:47:22Z,0.13598317573868507,2185.1875,40.330578795865684,2.5166666666666666,1.3334879356568363,0.0,
47,2026-08-27T03:48:23Z,0.16318542196361954,2176.98828125,45.70992377921032,2.3583333333333334,1.3438186397984888,0.0,
48,2026-08-27T03:49:24Z,0.14254505545067375,2177.078125,48.16432882018506,2.8833333333333333,4.677454794520548,0.0,
49,2026-08-27T03:50:26Z,0.142105474042557,1869.87890625,41.86618283804647,2.3583333333333334,0.4706428571428571,0.4642857142857143,
50,2026-08-27T03:51:27Z,0.16789053637468696,2166.57421875,49.25840990265689,2.2583333333333333,1.312125730994152,0.0,
51,2026-08-27T03:52:28Z,0.1460139302511024,2145.32421875,42.085964221737264,2.4,1.8191930294906165,0.0,
52,2026-08-27T03:53:31Z,0.14157383693104933,2121.69140625,47.12593459978124,2.475,1.2990482954545455,0.0,
53,2026-08-27T03:54:32Z,0.16025008342686667,2151.2421875,49.56495790472102,2.5,1.0931123919308356,0.0,
54,2026-08-27T03:55:34Z,0.15132218387804636,2150.48828125,55.4382381185567,2.4583333333333335,2.054534626038781,0.0,
55,2026-08-27T03:56:35Z,0.13557506365805733,2153.71484375,48.91229735646541,2.441666666666667,1.3155154639175257,0.0,
56,2026-08-27T03:57:37Z,0.14248116161782598,2159.02734375,47.854833994051354,2.5,1.5310725806451613,0.0,
57,2026-08-27T03:58:39Z,0.1657298048628362,2170.29296875,56.12490768264413,2.2583333333333333,1.2759291553133514,0.0,
58,2026-08-27T03:59:40Z,0.13330309140454275,2175.62890625,41.83617896112069,2.4166666666666665,1.911393846153846,0.0,
59,2026-08-27T04:00:42Z,0.11754646991922069,2150.6796875,36.043027060532424,2.533333333333333,1.2491143695014664,0.0,
60,2026-08-27T04:01:43Z,0.13001851052768446,2158.73046875,48.360537529606454,2.433333333333333,1.2921647727272727,0.0,
61,2026-08-27T04:02:45Z,0.1363765286775112,2175.23046875,48.332349813188934,2.308333333333333,1.4089186991869918,0.0,
62,2026-08-27T04:03:47Z,0.12557881310963698,2180.51171875,46.053926175347605,2.225,1.9678054862842893,0.0,
63,2026-08-27T04:04:48Z,0.13941345570795463,2185.2578125,41.784943040018945,2.441666666666667,1.8223829787234045,0.0,
64,2026-08-27T04:05:51Z,0.13964685028940535,2184.34375,39.488689465194796,2.65,1.3841685393258427,0.0,
65,2026-08-27T04:06:53Z,0.13965457604485504,2178.078125,39.55421105635474,2.375,1.4592147239263802,0.0,
66,2026-08-27T04:07:55Z,0.13596970965435096,2178.86328125,46.92840277573073,2.5083333333333333,7.67813022113022,0.0,
67,2026-08-27T04:08:57Z,0.13641744049524882,2184.9140625,46.06005833100325,2.4583333333333335,1.633201238390093,0.0,
68,2026-08-27T04:09:59Z,0.1432168052547294,2193.92578125,47.922745586667965,2.625,1.0439375000000002,0.0,
69,2026-08-27T04:11:01Z,0.12778453927362415,2187.23046875,45.836957364190916,2.55,2.017967971530249,0.0,
70,2026-08-27T04:12:02Z,0.1415369458458281,2196.67578125,41.286677868070264,2.533333333333333,3.6285449735449733,0.0,
71,2026-08-27T04:13:04Z,0.14780255890600832,2195.5078125,56.759682011854906,2.5166666666666666,1.2024214876033057,0.0,
72,2026-08-27T04:14:07Z,0.12817632469331766,2190.59375,40.91326886463201,2.5166666666666666,1.397647564469914,0.0,
73,2026-08-27T04:15:09Z,0.14546312576316772,2196.890625,46.75479205852856,2.6,1.3458973509933774,0.0,
74,2026-08-27T04:16:11Z,0.13886194950220174,2166.8828125,41.64400366844093,2.566666666666667,1.3272640264026405,0.0,
75,2026-08-27T04:17:13Z,0.1376595933494188,2169.67578125,47.21885226517484,2.825,1.182681081081081,0.0,
76,2026-08-27T04:18:15Z,0.13710826684382535,2173.28515625,45.81839839832145,2.7083333333333335,0.9959181141439206,0.0,
77,2026-08-27T04:19:18Z,0.1516078168802148,2139.45703125,42.10942789694748,2.9833333333333334,1.0290365853658536,0.0,
78,2026-08-27T04:20:21Z,0.157380035786549,2142.31640625,51.04425358866238,2.816666666666667,1.8638244047619048,0.0,
79,2026-08-27T04:21:25Z,0.14904956940694633,2152.453125,49.726280044341394,2.7416666666666667,1.7088402061855668,0.0,
80,2026-08-27T04:22:28Z,0.1298999568665887,2156.47265625,43.56485010750885,3.125,1.168806179775281,0.0,
81,2026-08-27T04:23:32Z,0.1425936649871548,2157.42578125,49.50470958333916,2.716666666666667,1.445181081081081,0.0,
82,2026-08-27T04:24:35Z,0.14363018007574987,2164.5625,50.72259910190274,2.7416666666666667,1.4306143958868895,0.0,
83,2026-08-27T04:25:38Z,0.15088029879523573,2168.8515625,47.398545965325106,2.9166666666666665,1.5237972222222222,0.0,
84,2026-08-27T04:26:42Z,0.12177030099532667,2167.2109375,38.91909941551175,2.825,1.3698239202657805,0.0,
85,2026-08-27T04:27:47Z,0.1074494499395843,2147.390625,40.42248026524984,2.7666666666666666,0.9973606138107417,0.0,
86,2026-08-27T04:28:52Z,0.18989584407766197,2161.01171875,43.734016399528606,2.716666666666667,5.416943396226416,0.0,
87,2026-08-27T04:29:56Z,0.18900988671617705,2083.26953125,39.63497822717711,2.7416666666666667,1.4317480106100795,0.0,
88,2026-08-27T04:30:59Z,0.15424042750363728,2126.45703125,57.602165936144246,3.091666666666667,1.051100529100529,0.0,
89,2026-08-27T04:32:03Z,0.13181089333660584,2145.32421875,46.18505316349459,2.7583333333333333,1.2972795969773299,0.0,
90,2026-08-27T04:33:08Z,0.10610217821131632,2115.84375,40.60198146038204,2.8916666666666666,6.16244476744186,0.0,
91,2026-08-27T04:34:13Z,0.11102390809303123,2131.8984375,42.57865399164592,2.925,1.212514360313316,0.0,
92,2026-08-27T04:35:17Z,0.16348339727864813,2115.11328125,48.88839163187271,2.933333333333333,29.104370689655173,0.0028735632183908046,
93,2026-08-27T04:36:23Z,0.13325620512582723,2138.671875,45.58487538719574,2.933333333333333,1.1796512261580383,0.0,
94,2026-08-27T04:37:27Z,0.1174665136521254,2121.515625,44.04777931620355,2.975,1.8344728506787331,0.0,
95,2026-08-27T04:38:31Z,0.13624930968672638,2135.26171875,47.03271058668022,2.8916666666666666,1.3485386904761907,0.0,
96,2026-08-27T04:50:10Z,0.13360106329776908,2143.4765625,46.52575507828623,0.0,4.981271794871794,0.0,
97,2026-08-27T04:51:17Z,0.0972335084510267,2112.55078125,44.960140066324264,2.7,1.9941644562334215,0.0,
98,2026-08-27T04:52:22Z,0.11238481507674616,2122.37109375,45.49987394017962,2.7083333333333335,1.2944828431372548,0.0,
99,2026-08-27T04:53:28Z,0.08948523327178659,2129.890625,44.99506625874209,2.2583333333333333,1.1884322580645161,0.0,
100,2026-08-27T04:54:34Z,0.11904449622062169,2113.96875,42.44582078145108,2.675,2.0175825825825826,0.0,
101,2026-08-27T04:55:40Z,0.12195658536535518,2131.2578125,53.790818699714634,2.7583333333333333,0.9726545012165451,0.0,
102,2026-08-27T04:56:46Z,0.10946728702267294,2121.54296875,52.17664640818399,2.4833333333333334,0.938089552238806,0.0,
103,2026-08-27T04:57:51Z,0.14720161519836356,2145.10546875,52.92137205906685,2.5166666666666666,1.0956774193548386,0.0,
104,2026-08-27T04:58:55Z,0.09914724827210163,2128.38671875,42.60964357782871,2.3666666666666667,1.1045242718446602,0.0,
105,2026-08-27T04:59:59Z,0.12448958207371319,2125.26171875,48.799190345077385,2.625,1.0999809782608696,0.0,
106,2026-08-27T05:01:06Z,0.1103465200205674,2142.3046875,51.48265469407505,2.558333333333333,0.796960244648318,0.0,
107,2026-08-27T05:02:13Z,,,,2.4,90.54795604395603,0.0,"cpu_util,mem_util,network_rx"
108,2026-08-27T05:03:50Z,0.23416366985592688,2059.3125,31.029702376637378,2.3,1.4116657534246573,0.0,
109,2026-08-27T05:04:56Z,0.14374428665606911,2061.91015625,46.475835727805624,2.6416666666666666,1.10768221574344,0.0,
110,2026-08-27T05:06:04Z,0.19344618542496922,2056.984375,38.923233576942664,2.375,26.24421241830066,0.0,
111,2026-08-27T05:07:12Z,0.09914790420550762,2076.94921875,47.86456642969575,2.4583333333333335,1.2345388471177945,0.0,
112,2026-08-27T05:08:17Z,0.1097702983389683,2082.41796875,36.428003751339475,2.283333333333333,0.0,0.0,
113,2026-08-27T05:09:22Z,0.1390282489351409,2163.453125,54.495681798536324,2.5083333333333333,1.4165390835579517,0.0,
114,2026-08-27T05:10:22Z,0.13092428411647003,2180.90625,44.4944480666296,2.3333333333333335,1.2727162162162162,0.0,
115,2026-08-27T05:11:23Z,0.1450432071717752,2193.3046875,45.298045906075615,2.433333333333333,1.3086897590361446,0.0,
116,2026-08-27T05:12:23Z,0.13235052535767472,2198.01953125,44.13487598031134,2.625,1.2084486486486488,0.0,
117,2026-08-27T05:13:24Z,0.13511981845365753,2202.62109375,42.293007789560264,2.558333333333333,1.0625872093023254,0.0,
118,2026-08-27T05:14:24Z,0.14999194294565224,2202.375,50.97208498093714,2.658333333333333,1.4399052924791087,0.0,
119,2026-08-27T05:15:24Z,0.1339944003792169,2206.6484375,50.84409785807312,2.2916666666666665,1.2938611898016996,0.0,
120,2026-08-27T05:16:25Z,0.1378540904713368,2209.46484375,45.22130287795796,2.4833333333333334,2.331070512820513,0.0,
121,2026-08-27T05:17:25Z,0.1436509006963647,2215.69140625,36.67024394716345,2.3666666666666667,1.2998635014836797,0.0,
122,2026-08-27T05:18:26Z,0.12662277389120866,2218.89453125,50.91949694052461,2.533333333333333,1.1645826558265582,0.0,
123,2026-08-27T05:19:26Z,0.14389302811054563,2222.296875,49.8807423707666,2.4583333333333335,1.4038971962616822,0.0,
124,2026-08-27T05:20:27Z,0.1325805170670618,2223.52734375,40.863879096023375,2.475,1.3845408450704226,0.0,
125,2026-08-27T05:21:27Z,0.14204607619884996,2228.27734375,51.424702825303,2.1666666666666665,1.8547941952506597,0.0,
126,2026-08-27T05:22:28Z,0.13096822137815903,2235.125,40.75762456155139,2.4833333333333334,1.254286885245902,0.0,
127,2026-08-27T05:23:28Z,0.14195062630828403,2233.65625,49.12951275217047,2.5,1.8938081081081082,0.0,
128,2026-08-27T05:24:29Z,0.15657358587575274,2242.71484375,49.978508992451644,2.225,1.1824830097087378,0.0,
129,2026-08-27T05:25:30Z,0.15537245384275097,2244.8359375,52.27391304526806,2.4583333333333335,1.3638548895899054,0.0,
130,2026-08-27T05:26:30Z,0.16232244316466746,2247.63671875,54.57600627886547,2.441666666666667,1.28371568627451,0.0,
131,2026-08-27T05:27:31Z,0.14511340102696405,2245.33203125,50.20827528980516,2.3,1.4125457142857143,0.0,
132,2026-08-27T05:28:32Z,0.14250363157176846,2245.4453125,44.440194446193345,2.691666666666667,1.578092537313433,0.0,
133,2026-08-27T05:29:32Z,0.15141705394326596,2249.72265625,47.798434789119014,2.7083333333333335,2.3488437500000003,0.0,
134,2026-08-27T05:30:33Z,0.13396859695049326,2247.87890625,51.26787888815922,2.3,1.1488439153439154,0.0,
135,2026-08-27T05:31:34Z,0.12865260161195144,2250.78125,35.324116208515164,2.216666666666667,1.1721002949852506,0.0,
136,2026-08-27T05:32:35Z,0.12875519499702312,2247.9296875,51.955091713333765,2.316666666666667,1.2871974110032363,0.0,
137,2026-08-27T05:33:36Z,0.13586786249703928,2255.48046875,52.716189656615455,2.375,0.8655169491525423,0.0,
138,2026-08-27T05:34:37Z,0.14238806348728894,2258.125,56.375724925359606,2.225,1.0539363636363637,0.0,
139,2026-08-27T05:35:37Z,0.13229194541687042,2245.2578125,43.23081379935114,2.3833333333333333,1.0261294765840219,0.0,
140,2026-08-27T05:36:38Z,0.13689550846587542,2240.5,51.093349067026736,2.325,1.0575411140583555,0.0,
141,2026-08-27T05:37:39Z,0.1559558041174082,2241.6796875,56.293426969597206,2.3833333333333333,1.2005257985257987,0.0,
142,2026-08-27T05:38:40Z,0.13065183177975254,2242.8515625,47.945309420675855,2.5416666666666665,1.186187643020595,0.0,
143,2026-08-27T05:47:00Z,0.1428752296924744,2244.9296875,44.72558295755848,0.0,2.120491094147583,0.0,
144,2026-08-27T05:48:02Z,0.12362935940404093,2244.2578125,30.327096006640218,2.4166666666666665,1.4071884498480245,0.0,
145,2026-08-27T05:49:03Z,0.13151327116678127,2250.02734375,48.43947304707064,2.3333333333333335,0.9678918032786885,0.0,
146,2026-08-27T05:50:04Z,0.1504141493917208,2250.21484375,51.48410665475997,2.4,1.6732237960339944,0.0,
147,2026-08-27T05:51:05Z,0.12964592595001379,2253.30078125,45.14883372692066,2.283333333333333,1.1656666666666666,0.0,
148,2026-08-27T05:52:06Z,0.15725102139713967,2252.71484375,50.23749608320857,2.475,5.340195402298852,0.0,
149,2026-08-27T05:53:07Z,0.17609362590694175,2234.8046875,35.92509787541112,2.408333333333333,1.2851068702290076,0.0,
150,2026-08-27T05:54:08Z,0.18070893331506774,2230.40625,48.7892660360577,2.65,1.7382014925373135,0.0,
151,2026-08-27T05:55:09Z,0.15359550005817407,2234.57421875,48.36898601682818,2.475,1.3394613402061857,0.0,
152,2026-08-27T05:56:10Z,0.13019129100266463,2249.9609375,47.03907313371858,2.4166666666666665,1.19561094224924,0.0,
153,2026-08-27T05:57:11Z,0.12263642470521828,2242.171875,39.61142517211994,2.4166666666666665,1.3692268370607028,0.0,
154,2026-08-27T05:58:13Z,0.13873407958139322,2142.9921875,51.67590747038353,2.591666666666667,1.2303181818181819,0.0,
155,2026-08-27T05:59:14Z,0.13054118965093597,2136.85546875,47.25686286695834,2.4916666666666667,1.3089353233830845,0.0,
156,2026-08-27T06:00:15Z,0.13674082530209433,2144.08984375,46.575661935917495,2.475,1.1217034120734908,0.0,
157,2026-08-27T06:01:16Z,0.12810322383342193,2180.2890625,44.00030846503222,2.225,1.382978947368421,0.0,
158,2026-08-27T06:02:18Z,0.13989548082215245,2180.26953125,52.67424405947131,2.566666666666667,1.1141194444444444,0.0,
159,2026-08-27T06:03:20Z,0.14165915653381903,2182.59375,42.60836320354585,2.675,1.6397091412742382,0.0,
160,2026-08-27T06:04:21Z,0.1482732825745075,2187.96875,52.96159085222706,2.4916666666666667,2.1456253687315634,0.0,
161,2026-08-27T06:05:23Z,0.14968402382777343,2194.02734375,53.097328868297446,2.341666666666667,0.9121627906976744,0.0,
162,2026-08-27T06:06:24Z,0.13849946939302404,2201.76171875,45.99600343026456,2.308333333333333,1.1253323076923076,0.0,
163,2026-08-27T06:07:26Z,0.13221883383454042,2202.90625,44.97373973172755,2.3833333333333333,0.9609465240641711,0.0,
164,2026-08-27T06:08:28Z,0.12264673856502688,2206.58203125,38.34261870711137,2.3833333333333333,1.2898497536945812,0.0,
165,2026-08-27T06:09:29Z,0.14292576331958728,2213.9609375,49.975849025279985,2.5416666666666665,1.262590047393365,0.0,
166,2026-08-27T06:10:31Z,0.13143153747075362,2212.03515625,48.30351805638438,2.3666666666666667,1.1607005347593582,0.0,
167,2026-08-27T06:11:32Z,0.13166802193407762,2213.0,47.9925150175778,2.55,1.311777202072539,0.0,
168,2026-08-27T06:12:34Z,0.20267872868593412,2216.8515625,56.078623096753546,2.1083333333333334,1.2115213675213676,0.0,
169,2026-08-27T06:13:36Z,0.15661039818426617,2222.4296875,47.845672467725635,2.425,2.4395706051873196,0.0,
170,2026-08-27T06:14:39Z,0.1509070419117016,2204.55078125,58.42026559335428,2.45,2.540973404255319,0.0,
171,2026-08-27T06:15:42Z,0.14308312466740927,2202.12109375,45.43006001309643,2.216666666666667,1.4212166246851383,0.0,
172,2026-08-27T06:16:44Z,0.13832568335559658,2198.5,44.671061884019295,2.275,1.0893573667711598,0.0,
173,2026-08-27T06:17:47Z,0.15347263868264796,2203.59765625,46.400968976904466,2.466666666666667,1.1621942675159236,0.0,
174,2026-08-27T06:18:50Z,0.1347897024347009,2199.76171875,46.138459349232456,2.658333333333333,1.0957826086956521,0.0,
175,2026-08-27T06:19:53Z,0.1492350906919823,2183.515625,57.97468383894276,2.6666666666666665,1.005062015503876,0.0,
176,2026-08-27T06:20:55Z,0.1323404960083818,2182.8671875,48.429919462785485,2.408333333333333,1.401092485549133,0.0,
